id;class_shape;num_faces;num_vertices;type_shape;barycenter;distance from barycenter to the origin;bounding_box_points;extent_length;extent_x;extent_y;extent_z;max_length;bounding box volume;major angle;second angle
286;Armadillo;50212;25108;triangles;[1.64252217e-05 1.26634174e-03 1.80298061e-03];0,002203323;"[[-0.62711298 -0.65712398 -0.76235503]
 [ 0.71248603 -0.65712398 -0.76235503]
 [-0.62711298  0.66434503 -0.76235503]
 [-0.62711298 -0.65712398  0.55341703]
 [ 0.71248603  0.66434503  0.55341703]
 [-0.62711298  0.66434503  0.55341703]
 [ 0.71248603 -0.65712398  0.55341703]
 [ 0.71248603  0.66434503 -0.76235503]]";[1.33959901 1.32146901 1.31577206];1,339599013;1,321469009;1,315772057;1,339599013;2,329230458;0,22029032;-0,060438629
287;Armadillo;50978;25491;triangles;[-1.94037354e-05 -4.99773566e-05 -1.31515483e-06];5,36281E-05;"[[-0.63016498 -0.64700699 -0.72964299]
 [ 0.68514699 -0.64700699 -0.72964299]
 [-0.63016498  0.83988798 -0.72964299]
 [-0.63016498 -0.64700699  0.71523201]
 [ 0.68514699  0.83988798  0.71523201]
 [-0.63016498  0.83988798  0.71523201]
 [ 0.68514699 -0.64700699  0.71523201]
 [ 0.68514699  0.83988798 -0.72964299]]";[1.31531197 1.48689497 1.444875  ];1,315311968;1,486894965;1,444875002;1,486894965;2,825786462;0,010187159;-0,000454522
288;Armadillo;39996;20000;triangles;[ 0.00551278  0.00287847 -0.00214286];0,006577858;"[[-0.66566598 -0.77881199 -0.628892  ]
 [ 0.79734999 -0.77881199 -0.628892  ]
 [-0.66566598  0.68760598 -0.628892  ]
 [-0.66566598 -0.77881199  0.77049702]
 [ 0.79734999  0.68760598  0.77049702]
 [-0.66566598  0.68760598  0.77049702]
 [ 0.79734999 -0.77881199  0.77049702]
 [ 0.79734999  0.68760598 -0.628892  ]]";[1.46301597 1.46641797 1.39938903];1,463015974;1,466417968;1,399389029;1,466417968;3,002239302;-0,483342099;0,557171287
289;Armadillo;50418;25211;triangles;[-0.00029891  0.00099937  0.00050691];0,001159758;"[[-0.928195   -0.88401002 -0.56693202]
 [ 0.867028   -0.88401002 -0.56693202]
 [-0.928195    0.62945801 -0.56693202]
 [-0.928195   -0.88401002  0.89740902]
 [ 0.867028    0.62945801  0.89740902]
 [-0.928195    0.62945801  0.89740902]
 [ 0.867028   -0.88401002  0.89740902]
 [ 0.867028    0.62945801 -0.56693202]]";[1.795223   1.51346803 1.46434104];1,795222998;1,513468027;1,464341044;1,795222998;3,978633081;0,304640801;0,454723434
290;Armadillo;50858;25431;triangles;[-7.88592438e-06 -3.80335079e-05 -2.93898987e-05];4,87083E-05;"[[-0.68312699 -0.74813598 -0.59238899]
 [ 0.39190999 -0.74813598 -0.59238899]
 [-0.68312699  0.70642799 -0.59238899]
 [-0.68312699 -0.74813598  0.60940099]
 [ 0.39190999  0.70642799  0.60940099]
 [-0.68312699  0.70642799  0.60940099]
 [ 0.39190999 -0.74813598  0.60940099]
 [ 0.39190999  0.70642799 -0.59238899]]";[1.07503697 1.45456398 1.20178998];1,075036973;1,454563975;1,201789975;1,454563975;1,879251065;-0,114890255;-0,440726117
291;Armadillo;49226;24615;triangles;[ 0.00211454  0.01111145 -0.00022529];0,011313109;"[[-0.47343501 -0.98040003 -0.47274601]
 [ 0.46124399 -0.98040003 -0.47274601]
 [-0.47343501  0.906847   -0.47274601]
 [-0.47343501 -0.98040003  0.433274  ]
 [ 0.46124399  0.906847    0.433274  ]
 [-0.47343501  0.906847    0.433274  ]
 [ 0.46124399 -0.98040003  0.433274  ]
 [ 0.46124399  0.906847   -0.47274601]]";[0.934679   1.88724703 0.90602002];0,934679002;1,887247026;0,906020015;1,887247026;1,598192277;-0,131654603;0,127190125
292;Armadillo;43544;21774;triangles;[-8.19331807e-06  1.82181272e-03 -5.24521489e-04];0,001895835;"[[-0.698511   -0.67981797 -0.487378  ]
 [ 0.58212602 -0.67981797 -0.487378  ]
 [-0.698511    0.64549297 -0.487378  ]
 [-0.698511   -0.67981797  0.67856902]
 [ 0.58212602  0.64549297  0.67856902]
 [-0.698511    0.64549297  0.67856902]
 [ 0.58212602 -0.67981797  0.67856902]
 [ 0.58212602  0.64549297 -0.487378  ]]";[1.28063703 1.32531095 1.16594702];1,280637026;1,325310946;1,16594702;1,325310946;1,978894564;-0,011969255;0,220164675
293;Armadillo;29996;15000;triangles;[ 0.00045351 -0.01590384 -0.00044567];0,015916546;"[[-0.40590599 -0.89056402 -0.487903  ]
 [ 0.44767201 -0.89056402 -0.487903  ]
 [-0.40590599  0.73643601 -0.487903  ]
 [-0.40590599 -0.89056402  0.49389601]
 [ 0.44767201  0.73643601  0.49389601]
 [-0.40590599  0.73643601  0.49389601]
 [ 0.44767201 -0.89056402  0.49389601]
 [ 0.44767201  0.73643601 -0.487903  ]]";[0.853578   1.62700003 0.98179901];0,853578001;1,627000034;0,981799006;1,627000034;1,363494417;-0,067596742;-0,258365045
294;Armadillo;32998;16501;triangles;[-0.00028172 -0.00128288  0.0005101 ];0,001409024;"[[-0.31573999 -0.94628698 -0.475999  ]
 [ 0.37474501 -0.94628698 -0.475999  ]
 [-0.31573999  0.90486997 -0.475999  ]
 [-0.31573999 -0.94628698  0.44398701]
 [ 0.37474501  0.90486997  0.44398701]
 [-0.31573999  0.90486997  0.44398701]
 [ 0.37474501 -0.94628698  0.44398701]
 [ 0.37474501  0.90486997 -0.475999  ]]";[0.690485   1.85115695 0.91998601];0,690485001;1,85115695;0,91998601;1,85115695;1,175922537;0,009885795;-0,033248654
295;Armadillo;33556;16780;triangles;[3.29125893e-05 1.65273476e-03 2.05326950e-04];0,001665765;"[[-0.57701099 -0.88827503 -0.50263703]
 [ 0.551512   -0.88827503 -0.50263703]
 [-0.57701099  0.51448101 -0.50263703]
 [-0.57701099 -0.88827503  0.62818599]
 [ 0.551512    0.51448101  0.62818599]
 [-0.57701099  0.51448101  0.62818599]
 [ 0.551512   -0.88827503  0.62818599]
 [ 0.551512    0.51448101 -0.50263703]]";[1.12852299 1.40275604 1.13082302];1,128522992;1,402756035;1,130823016;1,402756035;1,790140825;0,034945143;-0,042646356
296;Armadillo;31660;15832;triangles;[-4.21951152e-05  2.13189096e-03 -6.15305829e-04];0,002219311;"[[-0.45333701 -0.86652499 -0.66138202]
 [ 0.42297301 -0.86652499 -0.66138202]
 [-0.45333701  0.73038101 -0.66138202]
 [-0.45333701 -0.86652499  0.616184  ]
 [ 0.42297301  0.73038101  0.616184  ]
 [-0.45333701  0.73038101  0.616184  ]
 [ 0.42297301 -0.86652499  0.616184  ]
 [ 0.42297301  0.73038101 -0.66138202]]";[0.87631002 1.59690601 1.27756602];0,876310021;1,596906006;1,277566016;1,596906006;1,787806381;-0,04687731;0,300876563
297;Armadillo;30626;15315;triangles;[-0.00014    -0.0007748   0.00132278];0,001539368;"[[-0.61183298 -0.54466897 -0.79831499]
 [ 0.759547   -0.54466897 -0.79831499]
 [-0.61183298  0.59240901 -0.79831499]
 [-0.61183298 -0.54466897  0.51267898]
 [ 0.759547    0.59240901  0.51267898]
 [-0.61183298  0.59240901  0.51267898]
 [ 0.759547   -0.54466897  0.51267898]
 [ 0.759547    0.59240901 -0.79831499]]";[1.37137997 1.13707799 1.31099397];1,371379972;1,137077987;1,310993969;1,371379972;2,044319393;-0,62647599;-0,779561001
298;Armadillo;29996;15000;triangles;[ 0.00185645 -0.00614501  0.00386232];0,007491666;"[[-0.63471001 -0.66605997 -0.67781299]
 [ 0.68663299 -0.66605997 -0.67781299]
 [-0.63471001  0.826428   -0.67781299]
 [-0.63471001 -0.66605997  0.70980102]
 [ 0.68663299  0.826428    0.70980102]
 [-0.63471001  0.826428    0.70980102]
 [ 0.68663299 -0.66605997  0.70980102]
 [ 0.68663299  0.826428   -0.67781299]]";[1.321343   1.49248797 1.38761401];1,321343005;1,492487967;1,387614012;1,492487967;2,736497683;-0,01117426;-0,006659942
299;Armadillo;34230;17117;triangles;[ 0.00154005  0.0003813  -0.00074609];0,00175322;"[[-0.684075   -0.77289402 -0.623182  ]
 [ 0.785519   -0.77289402 -0.623182  ]
 [-0.684075    0.706352   -0.623182  ]
 [-0.684075   -0.77289402  0.78919601]
 [ 0.785519    0.706352    0.78919601]
 [-0.684075    0.706352    0.78919601]
 [ 0.785519   -0.77289402  0.78919601]
 [ 0.785519    0.706352   -0.623182  ]]";[1.469594   1.47924602 1.41237801];1,469594002;1,47924602;1,412378013;1,47924602;3,070355962;-0,41816474;0,555521244
300;Armadillo;34902;17453;triangles;[ 0.00017636  0.00046113 -0.00024984];0,000553317;"[[-0.91782498 -0.85888702 -0.56888902]
 [ 0.860955   -0.85888702 -0.56888902]
 [-0.91782498  0.57993799 -0.56888902]
 [-0.91782498 -0.85888702  0.88204002]
 [ 0.860955    0.57993799  0.88204002]
 [-0.91782498  0.57993799  0.88204002]
 [ 0.860955   -0.85888702  0.88204002]
 [ 0.860955    0.57993799 -0.56888902]]";[1.77877998 1.43882501 1.45092905];1,778779984;1,438825011;1,450929046;1,778779984;3,713439794;0,749745061;-0,794423336
341;Bearing;3322;1663;triangles;[-1.62029591e-03 -7.16097896e-05 -2.38876710e-01];0,238882216;"[[-0.231885   -0.23149399 -0.99838001]
 [ 0.23165201 -0.23149399 -0.99838001]
 [-0.231885    0.231261   -0.99838001]
 [-0.231885   -0.23149399  0.54238302]
 [ 0.23165201  0.231261    0.54238302]
 [-0.231885    0.231261    0.54238302]
 [ 0.23165201 -0.23149399  0.54238302]
 [ 0.23165201  0.231261   -0.99838001]]";[0.46353701 0.46275499 1.54076302];0,463537008;0,462754995;1,540763021;1,540763021;0,330499932;-0,002204254;-0,126095447
342;Bearing;3322;1663;triangles;[-0.00015251 -0.00032508 -0.00087882];0,000949353;"[[-0.28538299 -0.28698701 -0.94166702]
 [ 0.28879699 -0.28698701 -0.94166702]
 [-0.28538299  0.28622201 -0.94166702]
 [-0.28538299 -0.28698701  0.96685898]
 [ 0.28879699  0.28622201  0.96685898]
 [-0.28538299  0.28622201  0.96685898]
 [ 0.28879699 -0.28698701  0.96685898]
 [ 0.28879699  0.28622201 -0.94166702]]";[0.57417998 0.57320902 1.908526  ];0,574179977;0,573209018;1,908526003;1,908526003;0,628143889;-0,002208017;-0,128828456
343;Bearing;3322;1663;triangles;[-0.00014689 -0.00031318  0.00022013];0,00041002;"[[-0.27669901 -0.276398   -0.840792  ]
 [ 0.27640501 -0.276398   -0.840792  ]
 [-0.27669901  0.27577099 -0.840792  ]
 [-0.27669901 -0.276398    0.99768198]
 [ 0.27640501  0.27577099  0.99768198]
 [-0.27669901  0.27577099  0.99768198]
 [ 0.27640501 -0.276398    0.99768198]
 [ 0.27640501  0.27577099 -0.840792  ]]";[0.55310401 0.552169   1.83847398];0,553104013;0,552168995;1,838473976;1,838473976;0,561482614;1,67271E-08;-0,705341618
344;Bearing;6360;3182;triangles;[-0.0011738  -0.31062587  0.0013578 ];0,310631059;"[[-0.26240599 -0.82496703 -0.26254901]
 [ 0.264029   -0.82496703 -0.26254901]
 [-0.26240599  0.39987701 -0.26254901]
 [-0.26240599 -0.82496703  0.25959101]
 [ 0.264029    0.39987701  0.25959101]
 [-0.26240599  0.39987701  0.25959101]
 [ 0.264029   -0.82496703  0.25959101]
 [ 0.264029    0.39987701 -0.26254901]]";[0.52643499 1.22484404 0.52214003];0,526434988;1,224844038;0,522140026;1,224844038;0,336676284;0,002570097;-0,002540072
345;Bearing;7224;3614;triangles;[ 5.63836514e-04 -3.35028410e-01 -6.22922903e-05];0,33502889;"[[-0.26699099 -0.81901199 -0.26346901]
 [ 0.26615    -0.81901199 -0.26346901]
 [-0.26699099  0.40181801 -0.26346901]
 [-0.26699099 -0.81901199  0.26430401]
 [ 0.26615     0.40181801  0.26430401]
 [-0.26699099  0.40181801  0.26430401]
 [ 0.26615    -0.81901199  0.26430401]
 [ 0.26615     0.40181801 -0.26346901]]";[0.53314099 1.22082999 0.52777302];0,533140987;1,220829993;0,527773023;1,220829993;0,343514006;-0,013617741;-0,008335866
346;Bearing;7170;3587;triangles;[-0.00188238  0.34080377  0.00040658];0,340809215;"[[-0.26744401 -0.40218601 -0.266745  ]
 [ 0.26587701 -0.40218601 -0.266745  ]
 [-0.26744401  0.81787902 -0.266745  ]
 [-0.26744401 -0.40218601  0.26504901]
 [ 0.26587701  0.81787902  0.26504901]
 [-0.26744401  0.81787902  0.26504901]
 [ 0.26587701 -0.40218601  0.26504901]
 [ 0.26587701  0.81787902 -0.266745  ]]";[0.53332102 1.22006503 0.53179401];0,533321023;1,220065027;0,531794012;1,220065027;0,346031093;-0,004664034;-0,014147716
347;Bearing;5242;2623;triangles;[-0.00030809  0.00156528 -0.0840857 ];0,084100837;"[[-0.34036401 -0.34220901 -0.88212597]
 [ 0.33957499 -0.34220901 -0.88212597]
 [-0.34036401  0.34191701 -0.88212597]
 [-0.34036401 -0.34220901  0.94083101]
 [ 0.33957499  0.34191701  0.94083101]
 [-0.34036401  0.34191701  0.94083101]
 [ 0.33957499 -0.34220901  0.94083101]
 [ 0.33957499  0.34191701 -0.88212597]]";[0.679939   0.68412602 1.82295698];0,679939002;0,684126019;1,822956979;1,822956979;0,847973892;0,002157907;0,700283397
348;Bearing;5132;2568;triangles;[-4.69307419e-05 -1.22855319e-01  7.94599689e-01];0,804041104;"[[-0.077731   -0.50416899  0.71616203]
 [ 0.0773     -0.50416899  0.71616203]
 [-0.077731    0.50374001  0.71616203]
 [-0.077731   -0.50416899  0.87119299]
 [ 0.0773      0.50374001  0.87119299]
 [-0.077731    0.50374001  0.87119299]
 [ 0.0773     -0.50416899  0.87119299]
 [ 0.0773      0.50374001  0.71616203]]";[0.155031   1.007909   0.15503097];0,155030996;1,007909;0,155030966;1,007909;0,024224695;-0,00014734;0,001195836
349;Bearing;5132;2568;triangles;[-0.01189077 -0.20300945 -0.01154352];0,203684755;"[[-0.145886   -0.99659902 -0.145886  ]
 [ 0.124      -0.99659902 -0.145886  ]
 [-0.145886    0.75801998 -0.145886  ]
 [-0.145886   -0.99659902  0.124     ]
 [ 0.124       0.75801998  0.124     ]
 [-0.145886    0.75801998  0.124     ]
 [ 0.124      -0.99659902  0.124     ]
 [ 0.124       0.75801998 -0.145886  ]]";[0.269886 1.754619 0.269886];0,269886002;1,754619002;0,269886002;1,754619002;0,127803736;-0,002024937;0,001698278
350;Bearing;17514;8759;triangles;[-8.32225289e-05 -7.30841175e-05  1.82312041e-05];0,000112248;"[[-0.14191601 -0.141449   -0.85696101]
 [ 0.143134   -0.141449   -0.85696101]
 [-0.14191601  0.143601   -0.85696101]
 [-0.14191601 -0.141449    0.99777299]
 [ 0.143134    0.143601    0.99777299]
 [-0.14191601  0.143601    0.99777299]
 [ 0.143134   -0.141449    0.99777299]
 [ 0.143134    0.143601   -0.85696101]]";[0.28505  0.28505  1.854734];0,285050005;0,285050005;1,854734004;1,854734004;0,150703639;-0,000546864;0,545070168
351;Bearing;10380;5192;triangles;[-1.85262800e-04 -1.89362237e-04  2.56275021e-06];0,000264928;"[[-0.26150301 -0.26158699 -0.991175  ]
 [ 0.26113299 -0.26158699 -0.991175  ]
 [-0.26150301  0.26305699 -0.991175  ]
 [-0.26150301 -0.26158699  0.85059601]
 [ 0.26113299  0.26305699  0.85059601]
 [-0.26150301  0.26305699  0.85059601]
 [ 0.26113299 -0.26158699  0.85059601]
 [ 0.26113299  0.26305699 -0.991175  ]]";[0.522636   0.52464399 1.84177101];0,522635996;0,524643987;1,841771007;1,841771007;0,505009619;0,001587815;-0,706949137
352;Bearing;20796;10400;triangles;[-8.00367425e-05 -8.74833826e-05  1.10849157e-06];0,000118577;"[[-0.233216   -0.23148499 -0.99318999]
 [ 0.232391   -0.23148499 -0.99318999]
 [-0.233216    0.231397   -0.99318999]
 [-0.233216   -0.23148499  0.636527  ]
 [ 0.232391    0.231397    0.636527  ]
 [-0.233216    0.231397    0.636527  ]
 [ 0.232391   -0.23148499  0.636527  ]
 [ 0.232391    0.231397   -0.99318999]]";[0.465607   0.462882   1.62971699];0,465607002;0,462881997;1,629716992;1,629716992;0,351238398;0,000213745;-0,706994702
353;Bearing;3020;1512;triangles;[0.13883099 0.00041914 0.00043312];0,138832294;"[[-0.826823   -0.190733   -0.190732  ]
 [ 0.998541   -0.190733   -0.190732  ]
 [-0.826823    0.19164801 -0.190732  ]
 [-0.826823   -0.190733    0.191649  ]
 [ 0.998541    0.19164801  0.191649  ]
 [-0.826823    0.19164801  0.191649  ]
 [ 0.998541   -0.190733    0.191649  ]
 [ 0.998541    0.19164801 -0.190732  ]]";[1.82536399 0.38238101 0.38238101];1,825363994;0,382381007;0,382381007;1,825363994;0,266896025;0,999999999;-0,999999999
354;Bearing;5816;2910;triangles;[-0.00237227  0.23111263 -0.00099025];0,23112693;"[[-0.17287201 -0.222799   -0.172553  ]
 [ 0.17271601 -0.222799   -0.172553  ]
 [-0.17287201  0.99545503 -0.172553  ]
 [-0.17287201 -0.222799    0.17246599]
 [ 0.17271601  0.99545503  0.17246599]
 [-0.17287201  0.99545503  0.17246599]
 [ 0.17271601 -0.222799    0.17246599]
 [ 0.17271601  0.99545503 -0.172553  ]]";[0.34558801 1.21825403 0.345019  ];0,345588014;1,21825403;0,345018998;1,21825403;0,145257825;-0,005276351;0,004579483
355;Bearing;29984;14994;triangles;[-7.53745088e-06 -6.30242945e-05  8.55689330e-04];0,00085804;"[[-0.124472   -0.99414301 -0.123083  ]
 [ 0.12416    -0.99414301 -0.123083  ]
 [-0.124472    0.99491799 -0.123083  ]
 [-0.124472   -0.99414301  0.125549  ]
 [ 0.12416     0.99491799  0.125549  ]
 [-0.124472    0.99491799  0.125549  ]
 [ 0.12416    -0.99414301  0.125549  ]
 [ 0.12416     0.99491799 -0.123083  ]]";[0.248632   1.989061   0.24863201];0,248631999;1,989060998;0,248632006;1,989060998;0,12295952;0,00043569;-0,003444611
356;Bearing;29980;14992;triangles;[-7.52736827e-06 -6.30413951e-05  8.55852189e-04];0,000858204;"[[-0.124505   -0.99427301 -0.123108  ]
 [ 0.124144   -0.99427301 -0.123108  ]
 [-0.124505    0.99491799 -0.123108  ]
 [-0.124505   -0.99427301  0.125541  ]
 [ 0.124144    0.99491799  0.125541  ]
 [-0.124505    0.99491799  0.125541  ]
 [ 0.124144   -0.99427301  0.125541  ]
 [ 0.124144    0.99491799 -0.123108  ]]";[0.248649 1.989191 0.248649];0,248649001;1,989190996;0,248649001;1,989190996;0,12298437;0,000433379;-0,00362516
357;Bearing;29764;14872;triangles;[ 1.47713642e-05 -4.80158728e-06  6.76898524e-05];6,9449E-05;"[[-0.988626 -0.06511  -0.132705]
 [ 0.98104  -0.06511  -0.132705]
 [-0.988626  0.065125 -0.132705]
 [-0.988626 -0.06511   0.135563]
 [ 0.98104   0.065125  0.135563]
 [-0.988626  0.065125  0.135563]
 [ 0.98104  -0.06511   0.135563]
 [ 0.98104   0.065125 -0.132705]]";[1.969666 0.130235 0.268268];1,969666004;0,130235001;0,268268004;1,969666004;0,068815962;0,999999993;-0,993337646
358;Bearing;28266;14127;triangles;[-0.00029214 -0.00026147  0.00064072];0,000751152;"[[-0.47442999 -0.99912602 -0.47397399]
 [ 0.47480801 -0.99912602 -0.47397399]
 [-0.47442999  0.24626701 -0.47397399]
 [-0.47442999 -0.99912602  0.47526401]
 [ 0.47480801  0.24626701  0.47526401]
 [-0.47442999  0.24626701  0.47526401]
 [ 0.47480801 -0.99912602  0.47526401]
 [ 0.47480801  0.24626701 -0.47397399]]";[0.949238   1.24539302 0.949238  ];0,949238002;1,245393023;0,949238002;1,245393023;1,122164852;0,000926942;0,000631128
359;Bearing;29924;14956;triangles;[0.00022731 0.00060053 0.00097221];0,001165117;"[[-0.47646901 -0.250227   -0.474857  ]
 [ 0.47575301 -0.250227   -0.474857  ]
 [-0.47646901  0.99909401 -0.474857  ]
 [-0.47646901 -0.250227    0.477366  ]
 [ 0.47575301  0.99909401  0.477366  ]
 [-0.47646901  0.99909401  0.477366  ]
 [ 0.47575301 -0.250227    0.477366  ]
 [ 0.47575301  0.99909401 -0.474857  ]]";[0.95222202 1.24932101 0.952223  ];0,952222019;1,249321014;0,952223003;1,249321014;1,132793983;0,004072134;-0,004068841
360;Bearing;4396;2200;triangles;[-1.18772863e-03  6.06099930e-05  9.03604713e-01];0,903605496;"[[-0.019954   -0.018536    0.80833203]
 [ 0.018022   -0.018536    0.80833203]
 [-0.019954    0.019193    0.80833203]
 [-0.019954   -0.018536    0.99988598]
 [ 0.018022    0.019193    0.99988598]
 [-0.019954    0.019193    0.99988598]
 [ 0.018022   -0.018536    0.99988598]
 [ 0.018022    0.019193    0.80833203]]";[0.037976   0.037729   0.19155395];0,037976;0,037728999;0,19155395;0,19155395;0,000274458;0,001927585;0,047858186
241;Bird;6952;3478;triangles;[-4.26335176e-04 -4.01032184e-04 -9.01265777e-05];0,000592209;"[[-0.81724101 -0.19001    -0.99154198]
 [ 0.57289302 -0.19001    -0.99154198]
 [-0.81724101  0.096359   -0.99154198]
 [-0.81724101 -0.19001     0.99632299]
 [ 0.57289302  0.096359    0.99632299]
 [-0.81724101  0.096359    0.99632299]
 [ 0.57289302 -0.19001     0.99632299]
 [ 0.57289302  0.096359   -0.99154198]]";[1.39013404 0.286369   1.98786497];1,390134037;0,286368996;1,987864971;1,987864971;0,791351727;0,003022258;0,025963349
242;Bird;15694;7849;triangles;[-1.24036901e-04 -1.00221993e-04 -6.37097484e-05];0,000171722;"[[-0.90860897 -0.375195   -0.66133797]
 [ 0.90924197 -0.375195   -0.66133797]
 [-0.90860897  0.42774901 -0.66133797]
 [-0.90860897 -0.375195    0.63727099]
 [ 0.90924197  0.42774901  0.63727099]
 [-0.90860897  0.42774901  0.63727099]
 [ 0.90924197 -0.375195    0.63727099]
 [ 0.90924197  0.42774901 -0.66133797]]";[1.81785095 0.802944   1.29860896];1,817850947;0,802944005;1,298608959;1,817850947;1,895491866;0,999998664;-0,999991999
243;Bird;6312;3158;triangles;[-0.00039762 -0.00045864 -0.00031116];0,000682111;"[[-0.99422097 -0.25122401 -0.28391501]
 [ 0.99827898 -0.25122401 -0.28391501]
 [-0.99422097  0.26043099 -0.28391501]
 [-0.99422097 -0.25122401  0.27986899]
 [ 0.99827898  0.26043099  0.27986899]
 [-0.99422097  0.26043099  0.27986899]
 [ 0.99827898 -0.25122401  0.27986899]
 [ 0.99827898  0.26043099 -0.28391501]]";[1.99249995 0.511655   0.563784  ];1,992499948;0,511655003;0,563784003;1,992499948;0,574762325;0,999999929;-0,999999828
244;Bird;8998;4501;triangles;[-0.00026941 -0.00028431 -0.00017601];0,000429409;"[[-0.97948098 -0.196637   -0.541803  ]
 [ 0.98767501 -0.196637   -0.541803  ]
 [-0.97948098  0.082153   -0.541803  ]
 [-0.97948098 -0.196637    0.380353  ]
 [ 0.98767501  0.082153    0.380353  ]
 [-0.97948098  0.082153    0.380353  ]
 [ 0.98767501 -0.196637    0.380353  ]
 [ 0.98767501  0.082153   -0.541803  ]]";[1.96715599 0.27879    0.92215601];1,967155993;0,278790005;0,922156006;1,967155993;0,505731958;0,999999685;-0,999836774
245;Bird;12946;6475;triangles;[-1.59686371e-04 -1.28668069e-04 -8.41513088e-05];0,000221668;"[[-0.90572602 -0.36039901 -0.66175002]
 [ 0.909522   -0.36039901 -0.66175002]
 [-0.90572602  0.411998   -0.66175002]
 [-0.90572602 -0.36039901  0.594742  ]
 [ 0.909522    0.411998    0.594742  ]
 [-0.90572602  0.411998    0.594742  ]
 [ 0.909522   -0.36039901  0.594742  ]
 [ 0.909522    0.411998   -0.66175002]]";[1.81524801 0.77239701 1.25649202];1,815248013;0,772397012;1,256492019;1,815248013;1,761717583;-0,999999045;0,999993018
246;Bird;8434;4219;triangles;[-0.00027456 -0.00027914 -0.00021928];0,000448759;"[[-0.97213697 -0.35036999 -0.34916699]
 [ 0.97714299 -0.35036999 -0.34916699]
 [-0.97213697  0.193331   -0.34916699]
 [-0.97213697 -0.35036999  0.30081299]
 [ 0.97714299  0.193331    0.30081299]
 [-0.97213697  0.193331    0.30081299]
 [ 0.97714299 -0.35036999  0.30081299]
 [ 0.97714299  0.193331   -0.34916699]]";[1.94927996 0.54370099 0.64997998];1,949279964;0,543700993;0,649979979;1,949279964;0,688865325;0,999999316;-0,999997772
